id	ConceptA	ConceptB_Pre	ca_smog_index	ca_noun_phrases	ca_flesch_reading_ease	ca_number_words	ca_number_sentences	ca_ar_index	core_p_a	cb_smog_index	cb_noun_phrases	cb_flesch_reading_ease	cb_number_words	cb_number_sentences	cb_ar_index	core_p_b	arxiv_common_results_first_1000	core_common_results_first_500	core_p_b_given_a	core_p_a_given_b	core_p_a_and_b	cat_common	ave_tax_simil	max_tax_simil	min_tax_simil	domain	prerequisite	p_ca	p_cb	p_ca_cb	p_ca_given_cb	p_cb_given_ca	page_rank_difference	ca_inlinks	ca_outlinks	cb_inlinks	cb_outlinks	common_neighbors	direct_connections	link_proportion	ngd	pmi
68	Meiosis	Opisthokont	14.4	633.0	44.03	4408.0	229.0	14.5	0.000193006	17.1	112.0	36.73	674.0	26.0	20.7	2.406e-06	0.004120879	0.00235398	0.001144632	0.091803279	2.21e-07	0	0.20667	0.33333	0.0	Meiosis	0	8.592e-06	2.273e-06	0.0	0.0	0.0	86.1821	683	213	112	125	7	0	0.01318	0.40689	9.10436
69	Mitosis	Centriole	14.9	424.0	44.44	2909.0	156.0	14.5	0.000420065	15.7	113.0	42.31	776.0	38.0	15.4	2.8207e-05	0.013839286	0.002346729	0.036157025	0.538461538	1.5188e-05	0	0.35185	0.66667	0.0	Meiosis	0	1.0616e-05	2.273e-06	1.9e-08	0.008438819	0.001806685	79.7571	866	241	111	126	19	2	0.04273	0.29608	10.81435
70	Chromosome	Base_pair	14.4	558.0	44.14	3698.0	189.0	14.9	0.002029108	14.7	362.0	42.0	1900.0	96.0	15.6	0.027827089	0.000958507	0.002309469	0.528451554	0.038533873	0.001072286	0	0.49832	0.66667	0.27273	Meiosis	0	2.4291e-05	1.0932e-05	1.9e-08	0.001754386	0.000789578	98.1335	2159	374	999	141	12	2	0.07828	0.30142	8.51792
71	Centrosome	Amorphous_solid	15.4	186.0	34.97	1374.0	71.0	15.0	9.5517e-05	13.8	139.0	43.53	733.0	55.0	16.0	0.012417884	0.000771125	0.002313811	0.25854948	0.001988726	2.4696e-05	0	0.16364	0.2	0.09091	Meiosis	0	2.791e-06	4.737e-06	1e-08	0.002024291	0.003436426	-27.1715	163	128	391	103	1	1	0.01227	0.51395	7.19778
72	Meiosis	Euglenid	14.4	633.0	44.03	4408.0	229.0	14.5	0.000193006	13.3	138.0	47.79	797.0	61.0	14.0	1.365e-06	0.004120879	0.00235398	0.000163519	0.023121387	3.2e-08	0	0.09939	0.33333	0.0	Meiosis	0	8.592e-06	1.975e-06	0.0	0.0	0.0	100.8397	683	213	86	120	6	0	0.00732	0.45094	8.63745
73	Oogenesis	Ascaris	14.9	148.0	35.17	945.0	49.0	15.8	7.2927e-05	12.9	62.0	48.6	283.0	20.0	13.8	6.1053e-05	0.025641026	0.00235398	0.017310397	0.020677178	1.262e-06	0	0.0	0.0	0.0	Meiosis	0	2.004e-06	1.371e-06	1e-08	0.006993007	0.004784689	5.60148	102	107	65	78	1	1	0.01961	0.35156	10.46274
74	Gamete	Isogamy	15.0	86.0	44.37	750.0	28.0	16.5	0.0001102	13.9	70.0	44.54	564.0	32.0	14.2	9.7e-07	0.001988072	0.00238308	0.005083411	0.577235772	5.6e-07	1	0.40926	1.0	0.0	Meiosis	0	5.821e-06	1.4e-06	1.9e-08	0.01369863	0.003294893	98.576	479	128	58	88	12	2	0.03758	0.29043	11.56559
75	Chromosomal_crossover	Tetrahedron	15.2	294.0	41.5	2032.0	91.0	15.9	0.002435279	14.6	900.0	-386.18	5393.0	193.0	16.7	0.000504456	0.001008883	0.00231582	0.011410872	0.055086336	2.7789e-05	0	0.19697	0.33333	0.0	Meiosis	0	2.513e-06	1.1383e-05	1e-08	0.00084246	0.003816794	-34.3459	140	122	860	327	1	1	0.0	0.0	0.0
76	Chromosomal_crossover	Mendelian_inheritance	15.2	294.0	41.5	2032.0	91.0	15.9	0.002435279	14.6	429.0	43.73	2744.0	149.0	13.8	0.001346882	0.001008883	0.00231582	0.103530502	0.187192089	0.000252126	0	0.25	0.66667	0.0	Meiosis	1	2.513e-06	5.341e-06	1.9e-08	0.003590664	0.007633588	-23.1679	140	122	413	144	12	2	0.2	0.25836	11.14561
77	Meiosis	Egg_cell	14.4	633.0	44.03	4408.0	229.0	14.5	0.000193006	12.7	134.0	53.1	1017.0	55.0	12.4	0.015542948	0.000790958	0.002295882	0.847109803	0.010519049	0.000163497	0	0.18879	0.66667	0.0	Meiosis	0	8.592e-06	6.281e-06	1e-08	0.001526718	0.001116071	13.908	683	213	473	182	15	1	0.09517	0.25568	9.87846
78	Chromatid	DNA_replication	14.1	57.0	43.93	377.0	21.0	14.8	0.000106081	14.3	656.0	51.48	3906.0	194.0	14.6	0.007786063	0.000779208	0.002309469	0.924656006	0.012597991	9.8089e-05	0	0.45048	0.71429	0.33333	Meiosis	0	1.573e-06	7.864e-06	1e-08	0.001219512	0.006097561	-58.7001	85	79	625	195	3	1	0.21176	0.32498	10.63035
79	Meiosis	Monosomy	14.4	633.0	44.03	4408.0	229.0	14.5	0.000193006	13.3	24.0	47.46	160.0	5.0	17.7	2.6889e-05	0.004120879	0.002326934	0.016883329	0.121185446	3.259e-06	0	0.32738	0.66667	0.0	Meiosis	0	8.592e-06	7.86e-07	1e-08	0.012195122	0.001116071	109.19834	683	213	38	44	3	1	0.01903	0.33799	11.1943
80	Spermatozoon	Vagina	14.2	296.0	43.83	1918.0	98.0	14.7	1.8747e-05	13.9	1116.0	42.11	8763.0	411.0	14.4	0.000219721	0.303797468	0.00235398	0.133417508	0.011383223	2.501e-06	0	0.27753	0.66667	0.0	Meiosis	0	6.291e-06	1.4854e-05	1e-08	0.000645578	0.00152439	0.5781	447	209	1088	461	14	1	0.06935	0.38442	8.22013
81	Mitosis	Hydra_(genus)	14.9	424.0	44.44	2909.0	156.0	14.5	0.000420065	12.8	168.0	53.0	1308.0	70.0	12.6	0.002154276	0.000952548	0.002308802	0.087809917	0.017122159	3.6886e-05	0	0.12286	0.33333	0.0	Meiosis	0	1.0616e-05	2.541e-06	1e-08	0.003773585	0.000903342	81.3929	866	241	106	159	4	1	0.00693	0.4649	8.25635
82	Meiosis	Spermatogenesis	14.4	633.0	44.03	4408.0	229.0	14.5	0.000193006	15.2	358.0	27.32	2040.0	127.0	16.8	0.000116757	0.037087912	0.00235398	0.156201455	0.258210569	3.0148e-05	0	0.22067	0.42857	0.0	Meiosis	0	8.592e-06	3.893e-06	1.9e-08	0.004926108	0.002232143	98.3887	683	213	248	158	22	2	0.04978	0.30474	9.87506
83	Chromosomal_crossover	Coefficient_of_coincidence	15.2	294.0	41.5	2032.0	91.0	15.9	0.002435279	13.8	35.0	44.03	356.0	18.0	12.5	0.074751802	0.001008883	0.002313811	0.997119743	0.032484363	0.002428265	0	0.5	0.66667	0.33333	Meiosis	1	2.513e-06	3.26e-07	1.9e-08	0.058823529	0.007633588	16.32407	140	122	5	29	3	2	0.00714	0.35942	12.70632
84	Chromosome	Polyploid	14.4	558.0	44.14	3698.0	189.0	14.9	0.002029108	14.5	564.0	43.73	3800.0	181.0	16.3	8.4273e-05	0.001743434	0.002318505	0.029159246	0.702087819	5.9167e-05	0	0.39646	0.66667	0.25	Meiosis	0	2.4291e-05	9.523e-06	1.9e-08	0.002014099	0.000789578	103.0896	2159	374	740	253	29	2	0.07087	0.30245	8.80739
85	Spermatozoon	Insemination	14.2	296.0	43.83	1918.0	98.0	14.7	1.8747e-05	16.9	113.0	30.3	773.0	33.0	17.0	0.000113245	0.208333333	0.002361275	0.296296296	0.049048979	5.555e-06	1	0.38512	1.0	0.14286	Meiosis	0	6.291e-06	1.678e-06	1.9e-08	0.011428571	0.00304878	65.773	447	209	110	65	7	2	0.02908	0.33192	10.27248
86	Gamete	Egg_cell	15.0	86.0	44.37	750.0	28.0	16.5	0.0001102	12.7	134.0	53.1	1017.0	55.0	12.4	0.015542948	0.000841987	0.002295882	0.729433665	0.005171705	8.0384e-05	1	0.36275	1.0	0.0	Meiosis	0	5.821e-06	6.281e-06	1.9e-08	0.003053435	0.003294893	10.212	479	128	473	182	13	2	0.18372	0.18418	10.82738
87	Chromosomal_crossover	Chromosomal_inversion	15.2	294.0	41.5	2032.0	91.0	15.9	0.002435279	15.0	26.0	37.5	271.0	17.0	13.8	0.00360189	0.001008883	0.002307138	0.581967452	0.39347487	0.001417253	0	0.54762	0.66667	0.42857	Meiosis	0	2.513e-06	1.41e-06	1e-08	0.006802721	0.003816794	7.69004	140	122	93	54	4	1	0.08571	0.22693	12.07405
88	Chromosomal_crossover	Cell_(biology)	15.2	294.0	41.5	2032.0	91.0	15.9	0.002435279	14.3	691.0	44.85	4071.0	221.0	14.4	0.017479057	0.000984276	0.00229753	0.659267851	0.091852842	0.001605501	0	0.27381	0.66667	0.0	Meiosis	1	2.513e-06	2.9747e-05	1e-08	0.000322373	0.003816794	-311.9014	140	122	2691	411	7	1	0.13571	0.4755	7.88225
89	Chromosome	Spirochaete	14.4	558.0	44.14	3698.0	189.0	14.9	0.002029108	13.4	216.0	47.79	918.0	60.0	15.8	6.667e-06	0.000168719	0.002318505	0.00083601	0.25443787	1.696e-06	0	0.1	0.2	0.0	Meiosis	0	2.4291e-05	5.543e-06	1e-08	0.001730104	0.000394789	167.0336	2159	374	466	112	6	1	0.00371	0.60753	5.2172
90	Fungus	Eumycetoma	15.5	1388.0	32.63	8791.0	379.0	17.4	0.00047363	13.9	33.0	32.09	182.0	14.0	15.6	3.795e-06	0.002967359	0.002320522	0.003648237	0.455301455	1.728e-06	0	0.14	0.5	0.0	Meiosis	0	0.000370892	1.371e-06	1e-08	0.006993007	2.5856e-05	558.35792	37849	827	62	81	8	1	0.00048	0.68122	5.16529
91	Meiosis	Death	14.4	633.0	44.03	4408.0	229.0	14.5	0.000193006	14.5	667.0	42.21	5305.0	260.0	14.4	0.007591755	0.000791826	0.002290295	0.318453111	0.008096055	6.1463e-05	0	0.15742	0.6	0.0	Meiosis	0	8.592e-06	2.7676e-05	0.0	0.0	0.0	-15.303	683	213	2451	435	10	0	0.00439	0.75925	3.0676
92	Mitosis	Phragmoplast	14.9	424.0	44.44	2909.0	156.0	14.5	0.000420065	14.7	138.0	41.8	795.0	38.0	16.7	4.182e-06	0.001339286	0.002333042	0.006649136	0.667924528	2.793e-06	2	0.45503	1.0	0.0	Meiosis	0	1.0616e-05	6.81e-07	1e-08	0.014084507	0.000903342	89.47874	866	241	15	56	14	1	0.01039	0.36099	11.66234
93	Meiosis	XYY_syndrome	14.4	633.0	44.03	4408.0	229.0	14.5	0.000193006	15.6	551.0	44.07	2898.0	91.0	18.1	0.003456263	0.002256843	0.002287675	0.205298013	0.011464314	3.9624e-05	0	0.20277	0.4	0.0	Meiosis	0	8.592e-06	3.903e-06	1.9e-08	0.004914005	0.002232143	106.08161	683	213	220	187	11	2	0.01611	0.41432	8.41986
94	Mitosis	Staining	14.9	424.0	44.44	2909.0	156.0	14.5	0.000420065	13.0	648.0	45.56	3537.0	208.0	14.0	0.002971067	0.005711639	0.002302158	0.513974455	0.072668366	0.000215903	0	0.18773	0.5	0.0	Meiosis	0	1.0616e-05	6.32e-06	1e-08	0.001517451	0.000903342	62.6248	866	241	412	247	13	1	0.01732	0.43436	7.6197
95	Oogenesis	Theca_of_follicle	14.9	148.0	35.17	945.0	49.0	15.8	7.2927e-05	17.3	63.0	22.24	306.0	12.0	19.5	0.074735469	0.000783778	0.002304479	0.920804933	0.000898529	6.7152e-05	0	0.17587	0.27273	0.0	Meiosis	0	2.004e-06	6.81e-07	0.0	0.0	0.0	6.05066	102	107	28	43	4	0	0.02941	0.29322	12.26271
96	Meiosis	Interphase	14.4	633.0	44.03	4408.0	229.0	14.5	0.000193006	13.8	81.0	53.51	619.0	33.0	12.3	0.000275796	0.007123162	0.002347418	0.146676478	0.102646259	2.8309e-05	0	0.39762	0.71429	0.0	Meiosis	0	8.592e-06	1.659e-06	1.9e-08	0.011560694	0.002232143	104.94063	683	213	93	80	17	2	0.03514	0.3093	10.78759
97	Sexual_reproduction	Hermaphrodite	14.6	366.0	43.12	2531.0	131.0	15.1	0.013024572	13.4	366.0	46.06	2253.0	161.0	13.8	5.3273e-05	0.000930162	0.002293578	0.002974379	0.727191943	3.874e-05	1	0.31083	1.0	0.0	Meiosis	0	7.835e-06	1.2332e-05	1.9e-08	0.00155521	0.00244798	42.9522	604	213	1106	180	20	2	0.07947	0.35035	8.39295
98	Meiosis	Rhizaria	14.4	633.0	44.03	4408.0	229.0	14.5	0.000193006	14.6	76.0	38.01	358.0	22.0	15.9	5.058e-06	0.004120879	0.002312139	0.001962227	0.074882995	3.79e-07	0	0.13333	0.33333	0.0	Meiosis	0	8.592e-06	6.617e-06	0.0	0.0	0.0	97.3872	683	213	581	109	4	0	0.01171	0.49446	6.5594
99	Meiosis	Metaphase	14.4	633.0	44.03	4408.0	229.0	14.5	0.000193006	14.9	66.0	48.13	530.0	23.0	17.7	0.000186994	0.042582418	0.002343979	0.258032867	0.266329114	4.9802e-05	1	0.42262	1.0	0.0	Meiosis	0	8.592e-06	1.726e-06	1e-08	0.005555556	0.001116071	104.5963	683	213	99	81	11	1	0.04685	0.28437	11.11243
100	Meiosis	Egg	14.4	633.0	44.03	4408.0	229.0	14.5	0.000193006	12.5	397.0	61.36	3208.0	168.0	12.7	0.007782165	0.000771701	0.00229753	0.730888725	0.018126793	0.000141066	0	0.14381	0.33333	0.0	Meiosis	0	8.592e-06	2.6065e-05	1e-08	0.000367918	0.001116071	-15.966	683	213	2406	312	9	1	0.03367	0.52652	6.03293
101	Chromosome	Histone	14.4	558.0	44.14	3698.0	189.0	14.9	0.002029108	15.8	683.0	32.22	3518.0	148.0	16.9	0.000755193	0.002080873	0.002318505	0.172202478	0.462686099	0.000349418	0	0.49658	0.66667	0.27273	Meiosis	0	2.4291e-05	6.981e-06	1.9e-08	0.002747253	0.000789578	151.4595	2159	374	462	266	18	2	0.03566	0.36145	8.49642
102	Meiosis	Adaptation	14.4	633.0	44.03	4408.0	229.0	14.5	0.000193006	14.8	437.0	42.72	3804.0	195.0	14.5	0.005661083	0.00079477	0.00229753	0.21792985	0.007429976	4.2062e-05	0	0.26905	0.42857	0.0	Meiosis	0	8.592e-06	2.1059e-05	0.0	0.0	0.0	37.8684	683	213	1845	351	7	0	0.03807	0.48258	6.59282
103	Spermatozoon	Drosophila_melanogaster	14.2	296.0	43.83	1918.0	98.0	14.7	1.8747e-05	13.1	781.0	53.81	5076.0	281.0	13.3	0.001029238	0.002862377	0.002361275	0.157828283	0.002874709	2.959e-06	0	0.0	0.0	0.0	Meiosis	0	6.291e-06	1.1057e-05	1e-08	0.000867303	0.00152439	-6.3416	447	209	842	311	17	1	0.03579	0.42818	7.63572
104	Meiosis	Genetic_variation	14.4	633.0	44.03	4408.0	229.0	14.5	0.000193006	14.9	191.0	32.19	837.0	57.0	14.1	0.021121746	0.000793813	0.00229819	0.825770583	0.007545704	0.000159378	0	0.35476	0.66667	0.0	Meiosis	0	8.592e-06	2.349e-06	1.9e-08	0.008163265	0.002232143	94.4216	683	213	169	76	4	2	0.02635	0.35549	9.51084
105	Dictyate	Embryo	14.2	33.0	42.92	257.0	13.0	15.2	1.397e-06	14.5	112.0	43.32	952.0	48.0	14.6	0.000954298	0.000162822	0.00238308	0.508474576	0.000744109	7.1e-07	1	0.53333	1.0	0.0	Meiosis	0	4.89e-07	1.5909e-05	1e-08	0.000602773	0.019607843	-191.32935	14	37	1472	187	2	1	0.14286	0.51899	8.82661
106	Centromere	Caenorhabditis_elegans	14.5	270.0	43.93	1545.0	90.0	15.5	0.000122903	13.0	609.0	47.38	3713.0	205.0	12.0	0.00060653	0.006491165	0.002347073	0.174231238	0.035304984	2.1414e-05	0	0.08333	0.25	0.0	Meiosis	0	3.462e-06	8.535e-06	1e-08	0.001123596	0.002770083	-34.3149	232	129	640	250	4	1	0.0431	0.41959	8.29955
107	Meiosis	Oogonium	14.4	633.0	44.03	4408.0	229.0	14.5	0.000193006	14.3	206.0	43.12	1448.0	73.0	14.5	3.117e-06	0.004120879	0.00235398	0.00613196	0.379746835	1.184e-06	0	0.22857	0.33333	0.0	Meiosis	1	8.592e-06	1.63e-06	1e-08	0.005882353	0.001116071	108.40321	683	213	71	99	14	1	0.02343	0.33832	10.59204
108	Eukaryote	Carl_Linnaeus	15.4	719.0	34.66	4967.0	234.0	16.0	0.000112812	13.0	1446.0	51.07	8688.0	441.0	13.8	0.002067841	0.000954702	0.002301827	0.057490558	0.003136411	6.486e-06	0	0.03277	0.4	0.0	Meiosis	0	9.9551e-05	0.000203657	1e-08	4.7088e-05	9.633e-05	-246.464	10000	381	20599	638	8	1	0.0061	0.94698	0.47027
109	Fungus	Algae	15.5	1388.0	32.63	8791.0	379.0	17.4	0.00047363	14.4	683.0	43.83	4121.0	215.0	15.2	0.000615082	0.008805331	0.002320522	0.094954106	0.073117231	4.4973e-05	0	0.11667	0.33333	0.0	Meiosis	0	0.000370892	3.459e-05	1.9e-08	0.000554477	5.1712e-05	350.159	37849	827	3211	396	58	2	0.00935	0.64141	3.76836
110	Chromosome	Chimpanzee	14.4	558.0	44.14	3698.0	189.0	14.9	0.002029108	13.1	749.0	50.46	5253.0	239.0	14.5	0.000133838	0.001799674	0.002318505	0.019208785	0.291222072	3.8977e-05	0	0.1073	0.33333	0.0	Meiosis	0	2.4291e-05	1.6677e-05	1e-08	0.000575043	0.000394789	119.0774	2159	374	1365	374	8	1	0.01806	0.49313	5.9521
111	Meiosis	Paraphyly	14.4	633.0	44.03	4408.0	229.0	14.5	0.000193006	15.1	206.0	41.9	1478.0	72.0	16.6	1.9338e-05	0.004120879	0.002317161	0.004496771	0.044879641	8.68e-07	0	0.30476	0.66667	0.0	Meiosis	1	8.592e-06	1.3848e-05	0.0	0.0	0.0	-85.357	683	213	1281	163	7	0	0.02343	0.49625	6.41873
112	Centromere	Kinetochore	14.5	270.0	43.93	1545.0	90.0	15.5	0.000122903	16.4	616.0	38.15	4062.0	161.0	18.3	6.0879e-05	0.05451448	0.002347073	0.228606278	0.461508554	2.8096e-05	0	0.33333	0.33333	0.33333	Meiosis	0	3.462e-06	2.714e-06	1.9e-08	0.007067138	0.005540166	15.95361	232	129	161	122	14	2	0.11207	0.21296	11.66907
113	Oogenesis	Ovary_(botany)	14.9	148.0	35.17	945.0	49.0	15.8	7.2927e-05	13.1	71.0	52.7	727.0	39.0	12.7	0.00097912	0.024351925	0.002309802	0.41447582	0.030871261	3.0227e-05	0	0.21429	0.42857	0.0	Meiosis	0	2.004e-06	4.517e-06	1e-08	0.002123142	0.004784689	-26.0812	102	107	392	79	2	1	0.02941	0.45397	8.45536
114	Gamete	Heterogamy	15.0	86.0	44.37	750.0	28.0	16.5	0.0001102	13.7	39.0	44.03	280.0	15.0	15.0	2.754e-06	0.019880716	0.00238308	0.001503544	0.06017192	1.66e-07	0	0.29894	0.66667	0.0	Meiosis	0	5.821e-06	6.14e-07	1.9e-08	0.03125	0.003294893	105.48105	479	128	23	41	4	2	0.01253	0.35834	11.31505
115	Gamete	Mating_type	15.0	86.0	44.37	750.0	28.0	16.5	0.0001102	12.7	73.0	45.96	403.0	23.0	13.9	0.034660376	0.000846045	0.002303816	0.754134746	0.002397712	8.3106e-05	0	0.2381	0.42857	0.14286	Meiosis	0	5.821e-06	8.73e-07	1e-08	0.010989011	0.001647446	101.90789	479	128	56	35	3	1	0.02923	0.31171	11.25365
116	Sexual_reproduction	Rhizome	14.6	366.0	43.12	2531.0	131.0	15.1	0.013024572	12.3	58.0	52.09	517.0	27.0	13.0	8.5078e-05	7.5419e-05	0.002293578	0.003229412	0.494389317	4.2062e-05	0	0.3127	0.5	0.0	Meiosis	0	7.835e-06	2.1519e-05	1e-08	0.000445633	0.00122399	55.567	604	213	2117	127	4	1	0.06291	0.44894	7.11925
117	Mitosis	Cytoskeleton	14.9	424.0	44.44	2909.0	156.0	14.5	0.000420065	15.1	433.0	35.07	2869.0	147.0	15.9	0.000634918	0.0040165	0.002321532	0.215533434	0.142597955	9.0538e-05	0	0.36111	0.66667	0.0	Meiosis	0	1.0616e-05	7.336e-06	1.9e-08	0.002614379	0.001806685	44.4604	866	241	586	179	24	2	0.05658	0.31965	8.81926
118	Mitosis	Interphase	14.9	424.0	44.44	2909.0	156.0	14.5	0.000420065	13.8	81.0	53.51	619.0	33.0	12.3	0.000275796	0.008731618	0.002346729	0.20837716	0.317379488	8.7532e-05	1	0.48016	1.0	0.0	Meiosis	0	1.0616e-05	1.659e-06	1.9e-08	0.011560694	0.001806685	86.16553	866	241	93	80	16	2	0.07044	0.24506	11.79089
119	Chromosome	Chloroplast	14.4	558.0	44.14	3698.0	189.0	14.9	0.002029108	14.0	1712.0	42.72	11890.0	581.0	16.5	0.000253735	0.002137113	0.002318505	0.031752821	0.253925806	6.443e-05	0	0.34956	0.55556	0.16667	Meiosis	0	2.4291e-05	1.2572e-05	1e-08	0.000762777	0.000394789	111.5292	2159	374	778	533	28	1	0.03474	0.38612	7.70658
120	Mitosis	Aneuploidy	14.9	424.0	44.44	2909.0	156.0	14.5	0.000420065	15.1	245.0	43.63	1720.0	86.0	14.7	9.614e-05	0.013839286	0.002346729	0.078399699	0.342552318	3.2933e-05	0	0.2381	0.42857	0.0	Meiosis	0	1.0616e-05	4.21e-06	1e-08	0.002277904	0.000903342	72.7931	866	241	228	211	15	1	0.05081	0.3001	10.02585
121	Meiosis	Fission_(biology)	14.4	633.0	44.03	4408.0	229.0	14.5	0.000193006	14.3	159.0	37.81	1061.0	67.0	13.8	0.007368618	0.000771451	0.002300503	0.711143815	0.018626943	0.000137255	1	0.25159	1.0	0.0	Meiosis	0	8.592e-06	2.637e-06	1e-08	0.003636364	0.001116071	86.1586	683	213	204	71	8	1	0.05564	0.28773	10.31729
122	Fungus	Psychedelic_drug	15.5	1388.0	32.63	8791.0	379.0	17.4	0.00047363	16.2	229.0	23.46	1231.0	51.0	19.2	0.006911399	0.000950961	0.002286041	0.258658315	0.017725554	0.000122508	0	0.0	0.0	0.0	Meiosis	0	0.000370892	6.847e-06	1e-08	0.00140056	2.5856e-05	534.9589	37849	827	572	142	10	1	0.00069	0.80842	2.49013
123	Meiosis	G2_phase	14.4	633.0	44.03	4408.0	229.0	14.5	0.000193006	14.2	252.0	43.63	1071.0	56.0	13.9	0.02105218	0.000772778	0.002314815	0.492028452	0.004510901	9.4964e-05	1	0.46905	1.0	0.0	Meiosis	0	8.592e-06	1.87e-06	1e-08	0.005128205	0.001116071	107.11845	683	213	101	94	11	1	0.01757	0.3762	9.66854
124	Meiosis	Chromalveolata	14.4	633.0	44.03	4408.0	229.0	14.5	0.000193006	15.1	156.0	33.24	964.0	45.0	15.9	2.422e-06	0.004120879	0.00235398	0.001103753	0.087947883	2.13e-07	0	0.07857	0.25	0.0	Meiosis	0	8.592e-06	1.5574e-05	0.0	0.0	0.0	93.7898	683	213	1496	128	5	0	0.02343	0.51381	6.1949
125	Centromere	RNA_interference	14.5	270.0	43.93	1545.0	90.0	15.5	0.000122903	15.3	1198.0	33.04	7129.0	316.0	16.4	0.007774449	0.000915053	0.002300173	0.622712974	0.009844198	7.6533e-05	0	0.56548	0.66667	0.42857	Meiosis	0	3.462e-06	7.959e-06	1.9e-08	0.002409639	0.005540166	1.5392	232	129	517	313	10	2	0.07328	0.34453	9.37299
126	Mitosis	Tubulin	14.9	424.0	44.44	2909.0	156.0	14.5	0.000420065	14.8	234.0	34.86	1297.0	65.0	16.9	0.00035281	0.013795675	0.002346729	0.184485349	0.219652921	7.7496e-05	0	0.36111	0.66667	0.0	Meiosis	0	1.0616e-05	3.874e-06	1.9e-08	0.004950495	0.001806685	73.0745	866	241	239	165	14	2	0.05543	0.29272	10.0834
127	Chromosomal_crossover	Zygote	15.2	294.0	41.5	2032.0	91.0	15.9	0.002435279	13.9	80.0	40.69	707.0	32.0	15.2	0.000101552	0.000812028	0.00231582	0.013970381	0.335016704	3.4022e-05	0	0.26062	0.42857	0.0	Meiosis	0	2.513e-06	4.958e-06	1e-08	0.001934236	0.003816794	-69.9645	140	122	381	136	3	1	0.09286	0.32427	10.15504
128	Meiosis	Prophase	14.4	633.0	44.03	4408.0	229.0	14.5	0.000193006	14.9	205.0	44.34	1365.0	74.0	15.3	7.0521e-05	0.034340659	0.00235398	0.195405118	0.534795256	3.7714e-05	0	0.37619	0.71429	0.0	Meiosis	0	8.592e-06	1.285e-06	1e-08	0.007462687	0.001116071	108.18924	683	213	69	65	11	1	0.041	0.28714	11.44062
129	Centrosome	Giardia_lamblia	15.4	186.0	34.97	1374.0	71.0	15.0	9.5517e-05	15.3	292.0	34.76	1918.0	99.0	15.0	7.8143e-05	0.051376147	0.002336107	0.010655873	0.01302504	1.018e-06	0	0.24621	0.33333	0.0	Meiosis	0	2.791e-06	3.03e-06	1e-08	0.003164557	0.003436426	5.289	163	128	128	188	9	1	0.0	0.0	0.0
130	Homologous_chromosome	Heredity	14.9	280.0	42.72	2000.0	100.0	15.4	0.003155993	16.0	300.0	33.14	2208.0	99.0	15.7	0.000319554	0.00097224	0.002309136	0.03795019	0.37480556	0.000119771	0	0.66667	0.66667	0.66667	Meiosis	0	2.503e-06	1.004e-05	1.9e-08	0.00191022	0.007662835	-44.9719	161	100	844	203	13	2	0.04969	0.45331	8.10552
131	Cell_cycle	Leland_H._Hartwell	14.6	657.0	41.9	4081.0	191.0	14.8	0.021575462	15.4	133.0	39.77	598.0	25.0	16.2	0.033794738	0.000971817	0.00229819	0.591261371	0.377477018	0.012756737	0	0.05639	0.33333	0.0	Meiosis	0	9.081e-06	2.359e-06	3.8e-08	0.016260163	0.004223865	54.51335	751	196	87	159	7	4	0.01198	0.40617	9.33184
132	Chromosomal_crossover	Deletion_(genetics)	15.2	294.0	41.5	2032.0	91.0	15.9	0.002435279	15.6	100.0	39.87	593.0	27.0	17.1	0.00463994	0.001008883	0.002302158	0.391063751	0.205250333	0.000952349	0	0.5	0.66667	0.33333	Meiosis	0	2.513e-06	3.021e-06	1.9e-08	0.006349206	0.007633588	2.4084	140	122	233	82	7	2	0.12143	0.25131	11.25153
133	Eukaryote	Cellulose	15.4	719.0	34.66	4967.0	234.0	16.0	0.000112812	15.2	391.0	36.08	2231.0	122.0	15.7	0.000789192	0.002450656	0.002328628	0.084277521	0.012047109	9.507e-06	0	0.0375	0.25	0.0	Meiosis	0	9.9551e-05	1.2332e-05	1e-08	0.000777605	9.633e-05	222.019	10000	381	973	313	16	1	0.0051	0.62261	4.61595
134	Sexual_reproduction	Cloaca	14.6	366.0	43.12	2531.0	131.0	15.1	0.013024572	13.1	75.0	49.86	748.0	35.0	14.8	4.0121e-05	7.5419e-05	0.002293578	0.001395717	0.453097345	1.8179e-05	0	0.24749	0.66667	0.0	Meiosis	0	7.835e-06	4.661e-06	0.0	0.0	0.0	98.4024	604	213	356	130	8	0	0.02152	0.40477	8.14383
135	Meiosis	Centriole	14.4	633.0	44.03	4408.0	229.0	14.5	0.000193006	15.7	113.0	42.31	776.0	38.0	15.4	2.8207e-05	0.042582418	0.00235398	0.030864198	0.211188811	5.957e-06	0	0.36746	0.66667	0.0	Meiosis	0	8.592e-06	2.273e-06	1e-08	0.004219409	0.001116071	98.5322	683	213	111	126	16	1	0.02782	0.33638	10.1953
136	Meiosis	Telophase	14.4	633.0	44.03	4408.0	229.0	14.5	0.000193006	14.6	42.0	43.22	256.0	13.0	15.9	3.8448e-05	0.034340659	0.00235398	0.071948328	0.361173815	1.3886e-05	1	0.42262	1.0	0.0	Meiosis	1	8.592e-06	1.314e-06	1.9e-08	0.01459854	0.002232143	108.5118	683	213	47	90	18	2	0.02782	0.31126	11.43513
