id	ConceptA	ConceptB_Pre	ca_smog_index	ca_noun_phrases	ca_flesch_reading_ease	ca_number_words	ca_number_sentences	ca_ar_index	core_p_a	cb_smog_index	cb_noun_phrases	cb_flesch_reading_ease	cb_number_words	cb_number_sentences	cb_ar_index	core_p_b	arxiv_common_results_first_1000	core_common_results_first_500	core_p_b_given_a	core_p_a_given_b	core_p_a_and_b	cat_common	ave_tax_simil	max_tax_simil	min_tax_simil	domain	prerequisite	p_ca	p_cb	p_ca_cb	p_ca_given_cb	p_cb_given_ca	page_rank_difference	ca_inlinks	ca_outlinks	cb_inlinks	cb_outlinks	common_neighbors	direct_connections	link_proportion	ngd	pmi
69	Information_security	Operating_system	16.5	1360.0	24.88	9112.0	418.0	17.3	0.077544996	14.7	1272.0	40.58	8820.0	375.0	15.2	0.086687969	0.000984053	0.002307138	1.440048652	1.288166838	0.111668567	0	0.32381	0.55556	0.0	Computer Science	1	9.484e-06	5.283e-05	0.0	0.0	0.0	-292.1675	676	313	5021	488	12	0	0.04142	0.58686	5.27025
70	Translator_(computing)	Data_structure	17.3	36.0	22.14	191.0	7.0	20.0	0.011595563	14.2	201.0	41.5	1101.0	49.0	15.8	0.141839008	0.001047094	0.00230249	8.469041928	0.692357534	0.098203306	0	0.5	0.5	0.5	Computer Science	1	9.3e-07	7.269e-06	0.0	0.0	0.0	-62.12533	30	67	599	159	10	0	0.0	0.0	0.0
71	Object-oriented_analysis_and_design	Object-oriented_programming	15.0	286.0	27.32	1708.0	94.0	15.6	0.550309686	14.4	978.0	42.72	5883.0	321.0	15.9	0.023412961	0.001027908	0.002309802	0.906909934	9.999999999	0.499081321	1	0.42785	1.0	0.0	Computer Science	1	1.765e-06	1.9045e-05	1.9e-08	0.001007049	0.010869565	-81.63037	88	96	1644	342	10	2	0.32955	0.37106	9.87309
72	Knowledge_management	Database	16.6	353.0	16.83	2071.0	98.0	18.9	0.066232859	14.8	1247.0	33.04	7883.0	344.0	15.8	0.013260239	0.000977316	0.002290623	0.712561747	3.559136612	0.047195001	0	0.35521	0.5	0.11111	Computer Science	1	6.588e-06	4.0919e-05	1.9e-08	0.000468713	0.002911208	-153.8999	493	194	3843	424	8	2	0.06491	0.52286	6.30407
73	Computer_architecture	Operating_system	14.9	456.0	35.78	2633.0	140.0	14.9	0.02665576	14.7	1272.0	40.58	8820.0	375.0	15.2	0.086687969	0.001034518	0.002306473	2.592255715	0.797094995	0.069098546	0	0.71429	0.71429	0.71429	Computer Science	1	6.262e-06	5.283e-05	1e-08	0.000181521	0.001531394	-286.3041	488	165	5021	488	21	1	0.2582	0.40195	7.91031
74	System_programming	Algorithm	15.9	98.0	31.01	605.0	26.0	18.4	0.084701892	15.1	1354.0	41.4	9529.0	443.0	14.8	0.018735488	0.001047602	0.002304147	0.730742676	3.303638959	0.061895288	0	0.43135	0.66667	0.33333	Computer Science	1	1.314e-06	3.7994e-05	1e-08	0.000252398	0.00729927	-195.88179	59	78	3540	422	5	1	0.0339	0.66296	5.48535
75	Computer_security	Information_security	16.0	1606.0	31.51	9711.0	416.0	17.2	0.027616204	16.5	1360.0	24.88	9112.0	418.0	17.3	0.077544996	0.000929152	0.002308802	2.298456377	0.818552383	0.063474641	5	0.42711	1.0	0.0	Computer Science	1	1.9755e-05	9.484e-06	1.9e-08	0.002022245	0.000970874	36.462	1609	451	676	313	71	2	0.07085	0.29938	8.93759
76	Graphical_model	Artificial_intelligence	13.9	195.0	-73.4	883.0	70.0	16.9	0.086475609	14.9	2049.0	41.8	13361.0	621.0	15.7	0.012433049	0.001034822	0.002309469	0.675532291	4.698531026	0.058417066	0	0.30907	0.42857	0.14286	Computer Science	1	1.774e-06	4.8121e-05	0.0	0.0	0.0	-144.51809	95	90	4442	576	8	0	0.12632	0.54736	7.05564
77	Knowledge_management	Data_mining	16.6	353.0	16.83	2071.0	98.0	18.9	0.066232859	15.0	722.0	32.83	3900.0	178.0	16.6	0.114425435	0.000983055	0.002292264	1.926171263	1.114925444	0.127575829	0	0.27639	0.6	0.0	Computer Science	1	6.588e-06	1.1268e-05	0.0	0.0	0.0	-23.8001	493	194	887	288	6	0	0.04057	0.41408	7.74123
78	Software_testing	Software_engineering	15.0	1087.0	40.18	8718.0	382.0	16.3	0.036815638	16.5	499.0	25.08	2765.0	132.0	18.1	0.033291978	0.000954075	0.002293578	1.158186674	1.280770441	0.042639382	0	0.39405	0.6	0.14286	Computer Science	1	9.369e-06	1.3924e-05	1.9e-08	0.00137741	0.002047083	-29.9654	712	265	1260	192	17	2	0.07865	0.3542	8.18994
79	Mobile_application_development	Data_structure	14.8	237.0	34.05	1199.0	56.0	16.3	0.105312326	14.2	201.0	41.5	1101.0	49.0	15.8	0.141839008	0.001024984	0.002295882	1.780636242	1.32208302	0.187522944	0	0.16667	0.33333	0.0	Computer Science	1	4.795e-06	7.269e-06	0.0	0.0	0.0	-59.64428	258	242	599	159	8	0	0.0	0.0	0.0
80	Modeling_language	Software_engineering	16.4	380.0	25.08	2492.0	119.0	17.9	0.032807831	16.5	499.0	25.08	2765.0	132.0	18.1	0.033291978	0.000918508	0.002299181	1.087352476	1.071539688	0.035673676	0	0.29921	0.66667	0.0	Computer Science	1	2.369e-06	1.3924e-05	1e-08	0.000688705	0.004048583	-59.666	120	127	1260	192	3	1	0.20833	0.37083	9.59529
81	Software_development	Object-oriented_programming	16.4	518.0	24.68	3308.0	177.0	17.9	0.085776608	14.4	978.0	42.72	5883.0	321.0	15.9	0.023412961	0.00100221	0.002293578	0.787926354	2.88667675	0.06758565	0	0.21635	0.42857	0.09091	Computer Science	1	1.2668e-05	1.9045e-05	1e-08	0.000503525	0.000757002	-32.2418	1103	218	1644	342	26	1	0.03808	0.43905	6.75964
82	Object-oriented_analysis_and_design	Object-oriented_design	15.0	286.0	27.32	1708.0	94.0	15.6	0.550309686	14.6	145.0	34.36	1258.0	60.0	14.5	0.056040229	0.001025194	0.002303484	0.966214555	9.488134534	0.531717229	2	0.66667	1.0	0.33333	Computer Science	1	1.765e-06	1.16e-06	1e-08	0.008264463	0.005434783	0.37787	88	96	57	64	7	1	0.09091	0.21191	12.86521
83	Modeling_language	Object-oriented_design	16.4	380.0	25.08	2492.0	119.0	17.9	0.032807831	14.6	145.0	34.36	1258.0	60.0	14.5	0.056040229	0.001020564	0.002299181	1.667018106	0.975928351	0.054691248	0	0.38456	0.66667	0.27273	Computer Science	1	2.369e-06	1.16e-06	0.0	0.0	0.0	1.59994	120	127	57	64	3	0	0.01667	0.36184	10.41775
84	Compiler	Translator_(computing)	15.1	993.0	35.27	5714.0	292.0	15.1	0.024304431	17.3	36.0	22.14	191.0	7.0	20.0	0.011595563	0.001032434	0.002303484	1.126035864	2.360183962	0.027367661	1	0.59405	1.0	0.2	Computer Science	1	1.9199e-05	9.3e-07	1.9e-08	0.020618557	0.000999001	100.78873	1710	292	30	67	20	2	0.00702	0.41476	10.09582
85	Object-oriented_design	Algorithm	14.6	145.0	34.36	1258.0	60.0	14.5	0.056040229	15.1	1354.0	41.4	9529.0	443.0	14.8	0.018735488	0.001047602	0.002303484	0.779603335	2.331892798	0.043689149	0	0.36355	0.55556	0.09091	Computer Science	1	1.16e-06	3.7994e-05	0.0	0.0	0.0	-197.48394	57	64	3540	422	0	0	0.01754	0.72219	4.53511
86	Robotics	Algorithm	13.7	1078.0	43.32	7663.0	392.0	14.2	0.000907763	15.1	1354.0	41.4	9529.0	443.0	14.8	0.018735488	0.000945397	0.002304147	9.999999999	0.551318549	0.010329222	0	0.32937	0.55556	0.0	Computer Science	1	1.8767e-05	3.7994e-05	0.0	0.0	0.0	-143.149	1599	358	3540	422	4	0	0.03377	0.52409	5.47993
87	Data-intensive_computing	Operating_system	18.5	370.0	19.5	2446.0	93.0	20.8	0.120693962	14.7	1272.0	40.58	8820.0	375.0	15.2	0.086687969	0.001034518	0.002302158	1.237735305	1.723274644	0.149387178	0	0.36667	0.4	0.33333	Computer Science	1	1.17e-06	5.283e-05	0.0	0.0	0.0	-322.30796	50	72	5021	488	8	0	0.02	0.74446	4.21992
88	Information_security	Database	16.5	1360.0	24.88	9112.0	418.0	17.3	0.077544996	14.8	1247.0	33.04	7883.0	344.0	15.8	0.013260239	0.000977316	0.002290623	0.650667627	3.805061066	0.050456018	0	0.26814	0.66667	0.0	Computer Science	1	9.484e-06	4.0919e-05	1e-08	0.000234357	0.001011122	-148.3065	676	313	3843	424	21	1	0.03402	0.57887	5.3722
89	Distributed_object	Object-oriented_programming	15.9	80.0	33.24	548.0	26.0	17.1	0.036162794	14.4	978.0	42.72	5883.0	321.0	15.9	0.023412961	0.00102811	0.002301165	0.873049192	1.348479518	0.031571898	0	0.34444	0.5	0.2	Computer Science	1	6.33e-07	1.9045e-05	1e-08	0.000503525	0.015151515	-84.92113	21	45	1644	342	8	1	0.38095	0.43247	10.08222
90	Mobile_application_development	Algorithm	14.8	237.0	34.05	1199.0	56.0	16.3	0.105312326	15.1	1354.0	41.4	9529.0	443.0	14.8	0.018735488	0.001022051	0.002295882	0.816635628	4.59031534	0.086001797	0	0.16667	0.33333	0.0	Computer Science	1	4.795e-06	3.7994e-05	0.0	0.0	0.0	-197.06068	258	242	3540	422	2	0	0.00775	0.76271	3.35677
91	Computational_geometry	Algorithm	16.9	265.0	30.09	1602.0	63.0	18.5	0.020679289	15.1	1354.0	41.4	9529.0	443.0	14.8	0.018735488	0.0010427	0.002304147	1.091170274	1.20437888	0.022564626	0	0.30032	0.42857	0.25	Computer Science	1	4.363e-06	3.7994e-05	1.9e-08	0.000504796	0.004395604	-184.7536	309	146	3540	422	15	2	0.19417	0.42364	8.00343
92	Broadband_networks	Computer_network	15.8	175.0	24.58	1016.0	48.0	18.4	0.016252388	14.2	1318.0	43.63	7747.0	383.0	15.0	0.039322811	0.001022887	0.002301827	1.979358366	0.818082388	0.032169299	0	0.36508	0.42857	0.33333	Computer Science	1	8.53e-07	2.852e-05	1e-08	0.000336247	0.011235955	-170.38542	49	40	2537	437	10	1	0.04082	0.62317	6.23391
93	Internet_protocol_suite	Computer_network	15.1	988.0	34.36	5084.0	257.0	15.4	0.041992171	14.2	1318.0	43.63	7747.0	383.0	15.0	0.039322811	0.000978726	0.002292921	1.228849907	1.312268227	0.051602076	0	0.37249	0.66667	0.11111	Computer Science	1	1.3291e-05	2.852e-05	1.9e-08	0.000672495	0.001443001	-93.6635	1127	259	2537	437	46	2	0.1535	0.32234	8.14498
94	Wireless_network	Computer_network	12.9	536.0	45.46	2675.0	164.0	14.5	0.027026402	14.2	1318.0	43.63	7747.0	383.0	15.0	0.039322811	0.000978726	0.002302821	1.647637495	1.132414274	0.044529713	0	0.5873	0.66667	0.42857	Computer Science	1	5.907e-06	2.852e-05	1.9e-08	0.000672495	0.003246753	-138.6456	482	134	2537	437	26	2	0.12241	0.4097	7.81838
95	Programming_language	Discrete_mathematics	14.9	689.0	41.8	6037.0	277.0	15.7	0.022707727	15.8	537.0	9.79	2756.0	164.0	17.2	0.017135226	0.000992366	0.002311805	1.754598891	2.325207355	0.039842953	0	0.36667	0.4	0.33333	Computer Science	1	2.805e-05	5.84e-06	1e-08	0.001642036	0.00034188	146.9267	2530	395	295	314	5	1	0.00198	0.64381	4.96997
96	Object-oriented_programming	Algorithm	14.4	978.0	42.72	5883.0	321.0	15.9	0.023412961	15.1	1354.0	41.4	9529.0	443.0	14.8	0.018735488	0.001047602	0.002304147	0.957486889	1.196531597	0.022417603	0	0.3133	0.66667	0.0	Computer Science	1	1.9045e-05	3.7994e-05	0.0	0.0	0.0	-115.4757	1644	342	3540	422	11	0	0.0365	0.51267	5.59189
97	Distributed_computing	System_programming	15.3	549.0	35.57	3775.0	192.0	15.4	0.03413999	15.9	98.0	31.01	605.0	26.0	18.4	0.084701892	0.001054608	0.002304811	2.131530676	0.859135891	0.072770436	0	0.42857	0.42857	0.42857	Computer Science	1	1.1623e-05	1.314e-06	0.0	0.0	0.0	42.88319	1012	200	59	78	3	0	0.00198	0.55195	7.29189
98	Data_mining	Algorithm	15.0	722.0	32.83	3900.0	178.0	16.6	0.114425435	15.1	1354.0	41.4	9529.0	443.0	14.8	0.018735488	0.001022051	0.002303484	0.746416113	4.558674376	0.085408988	0	0.36861	0.66667	0.0	Computer Science	1	1.1268e-05	3.7994e-05	0.0	0.0	0.0	-151.3748	887	288	3540	422	12	0	0.07441	0.46464	6.6196
99	Game_theory	Algorithm	15.0	1511.0	34.76	8362.0	382.0	15.2	0.042952986	15.1	1354.0	41.4	9529.0	443.0	14.8	0.018735488	0.001022051	0.002304147	0.730113338	1.673858114	0.031360548	0	0.34269	0.66667	0.0	Computer Science	1	1.6983e-05	3.7994e-05	0.0	0.0	0.0	-122.6551	1291	480	3540	422	17	0	0.03486	0.53265	5.52558
100	Parallel_computing	Operating_system	16.1	1033.0	16.93	6453.0	307.0	16.4	0.025860075	14.7	1272.0	40.58	8820.0	375.0	15.2	0.086687969	0.001034518	0.002307138	2.631120889	0.784895347	0.068040983	0	0.33333	0.33333	0.33333	Computer Science	1	1.169e-05	5.283e-05	1e-08	0.000181521	0.000820345	-278.7687	861	358	5021	488	20	1	0.09408	0.47986	6.45375
101	Cryptography	Algorithm	15.9	1032.0	32.53	6856.0	279.0	16.7	0.000384568	15.1	1354.0	41.4	9529.0	443.0	14.8	0.018735488	0.001018304	0.002304147	9.999999999	0.531770671	0.009962983	0	0.27841	0.66667	0.0	Computer Science	1	2.4051e-05	3.7994e-05	1.9e-08	0.000504796	0.000797448	-71.837	2084	424	3540	422	16	2	0.08349	0.39045	6.7858
102	Computational_linguistics	Natural_language_processing	16.7	466.0	29.59	3580.0	143.0	18.6	0.014287788	15.4	368.0	33.85	2610.0	127.0	16.2	0.065118606	0.000954127	0.002308136	2.910668806	0.638634963	0.041587019	1	0.36151	1.0	0.14286	Computer Science	1	5.131e-06	8.976e-06	1.9e-08	0.002136752	0.003738318	-17.7789	336	199	719	217	37	2	0.27679	0.21436	10.81452
103	Software_development	Object-oriented_design	16.4	518.0	24.68	3308.0	177.0	17.9	0.085776608	14.6	145.0	34.36	1258.0	60.0	14.5	0.056040229	0.000999564	0.002293578	1.123543512	1.719724453	0.096373752	0	0.33945	0.55556	0.09091	Computer Science	1	1.2668e-05	1.16e-06	1e-08	0.008264463	0.000757002	49.76644	1103	218	57	64	6	1	0.00181	0.55788	7.21742
104	Machine_learning	Algorithm	15.9	585.0	31.11	3820.0	160.0	17.7	0.028005072	15.1	1354.0	41.4	9529.0	443.0	14.8	0.018735488	0.001022051	0.002300834	0.952611814	1.423926758	0.026677962	0	0.24576	0.55556	0.0	Computer Science	1	1.5161e-05	3.7994e-05	1.9e-08	0.000504796	0.001265022	-143.2901	1294	287	3540	422	15	2	0.0966	0.4081	6.99616
105	Information_management	Database	19.6	424.0	13.11	2898.0	88.0	22.7	0.096355928	14.8	1247.0	33.04	7883.0	344.0	15.8	0.013260239	0.000977316	0.002290623	0.683071552	4.96356018	0.065817993	0	0.34361	0.5	0.0	Computer Science	1	4.066e-06	4.0919e-05	0.0	0.0	0.0	-167.5613	265	159	3843	424	10	0	0.09057	0.51908	6.78463
106	Computer_graphics	Algorithm	15.0	1181.0	40.08	7547.0	332.0	15.9	0.020566722	15.1	1354.0	41.4	9529.0	443.0	14.8	0.018735488	0.001047602	0.002304147	1.020602108	1.120357284	0.02099044	0	0.50794	0.71429	0.33333	Computer Science	1	1.7472e-05	3.7994e-05	1e-08	0.000252398	0.000548847	-124.3007	1382	440	3540	422	11	1	0.06368	0.45459	6.39489
107	Object-oriented_design	Object-oriented_programming	14.6	145.0	34.36	1258.0	60.0	14.5	0.056040229	14.4	978.0	42.72	5883.0	321.0	15.9	0.023412961	0.001050824	0.002303484	0.908504139	2.174555354	0.05091278	1	0.42785	1.0	0.0	Computer Science	1	1.16e-06	1.9045e-05	1.9e-08	0.001007049	0.016528926	-82.00824	57	64	1644	342	18	2	0.4386	0.36994	10.2855
108	Programming_language	Data_structure	14.9	689.0	41.8	6037.0	277.0	15.7	0.022707727	14.2	201.0	41.5	1101.0	49.0	15.8	0.141839008	0.000999359	0.00230249	4.77276235	0.764095767	0.108378585	0	0.45833	0.66667	0.25	Computer Science	1	2.805e-05	7.269e-06	1.9e-08	0.002638522	0.000683761	101.3784	2530	395	599	159	22	2	0.03953	0.36045	8.27005
109	Distributed_object	Computer_graphics	15.9	80.0	33.24	548.0	26.0	17.1	0.036162794	15.0	1181.0	40.08	7547.0	332.0	15.9	0.020566722	0.00102811	0.002301165	0.719585727	1.265258999	0.026022231	0	0.55556	0.55556	0.55556	Computer Science	0	6.33e-07	1.7472e-05	0.0	0.0	0.0	-76.09613	21	45	1382	440	1	0	0.0	0.0	0.0
110	Theory_of_computation	Object-oriented_programming	14.4	301.0	19.77	1836.0	106.0	14.3	0.610915933	14.4	978.0	42.72	5883.0	321.0	15.9	0.023412961	0.00104172	0.002309802	0.914298595	9.999999999	0.55855958	0	0.22222	0.33333	0.0	Computer Science	0	2.714e-06	1.9045e-05	0.0	0.0	0.0	-73.2818	159	124	1644	342	5	0	0.05031	0.51756	7.16165
111	Software_project_management	Translator_(computing)	15.5	290.0	40.79	1955.0	96.0	17.2	0.073367119	17.3	36.0	22.14	191.0	7.0	20.0	0.011595563	0.001021555	0.002303484	0.645622915	4.084967227	0.047367493	0	0.5	0.5	0.5	Computer Science	0	1.333e-06	9.3e-07	0.0	0.0	0.0	-0.07289	46	93	30	67	0	0	0.0	0.0	0.0
112	Translator_(computing)	Data_warehouse	17.3	36.0	22.14	191.0	7.0	20.0	0.011595563	14.5	651.0	34.46	3662.0	180.0	15.6	0.113244827	0.001047094	0.002303484	6.656076383	0.681540623	0.07718095	0	0.33333	0.33333	0.33333	Computer Science	0	9.3e-07	4.45e-06	0.0	0.0	0.0	-18.68733	30	67	323	141	1	0	0.0	0.0	0.0
113	Distributed_computing	Compiler	15.3	549.0	35.57	3775.0	192.0	15.4	0.03413999	15.1	993.0	35.27	5714.0	292.0	15.1	0.024304431	0.001032434	0.002304811	1.016177092	1.427405393	0.034692276	0	0.36873	0.5	0.11111	Computer Science	0	1.1623e-05	1.9199e-05	0.0	0.0	0.0	-54.2456	1012	200	1710	292	9	0	0.03755	0.45109	6.68268
114	Translator_(computing)	Parallel_computing	17.3	36.0	22.14	191.0	7.0	20.0	0.011595563	16.1	1033.0	16.93	6453.0	307.0	16.4	0.025860075	0.001047094	0.002303484	1.693256689	0.759250078	0.019634264	0	0.5	0.5	0.5	Computer Science	0	9.3e-07	1.169e-05	0.0	0.0	0.0	-43.35903	30	67	861	358	6	0	0.0	0.0	0.0
115	Broadband_networks	Test_automation	15.8	175.0	24.58	1016.0	48.0	18.4	0.016252388	15.7	304.0	31.21	2057.0	88.0	16.8	0.04870654	0.001022887	0.00229852	2.092263283	0.698145948	0.034004274	0	0.2381	0.33333	0.14286	Computer Science	0	8.53e-07	3.874e-06	0.0	0.0	0.0	-4.89333	49	40	284	120	1	0	0.0	0.0	0.0
116	Machine_learning	Software_analytics	15.9	585.0	31.11	3820.0	160.0	17.7	0.028005072	19.0	228.0	9.01	960.0	29.0	23.1	0.022134044	0.001030476	0.002296211	0.93985765	1.189153755	0.026320781	0	0.41138	0.55556	0.25	Computer Science	0	1.5161e-05	7.1e-07	1e-08	0.013513514	0.000632511	58.21394	1294	287	17	57	3	1	0.00077	0.57209	7.73245
117	Software_engineering	Natural_language_processing	16.5	499.0	25.08	2765.0	132.0	18.1	0.033291978	15.4	368.0	33.85	2610.0	127.0	16.2	0.065118606	0.000939921	0.002308469	1.663406884	0.850419094	0.055378106	0	0.37434	0.55556	0.25	Computer Science	0	1.3924e-05	8.976e-06	0.0	0.0	0.0	27.8927	1260	192	719	217	5	0	0.01667	0.4663	6.76079
118	Computer_security	Translator_(computing)	16.0	1606.0	31.51	9711.0	416.0	17.2	0.027616204	17.3	36.0	22.14	191.0	7.0	20.0	0.011595563	0.000944938	0.002303484	0.656003483	1.562349922	0.018116326	0	0.27226	0.33333	0.0	Computer Science	0	1.9755e-05	9.3e-07	0.0	0.0	0.0	66.42223	1609	451	30	67	1	0	0.00124	0.55951	7.59869
119	Distributed_object	Algorithm	15.9	80.0	33.24	548.0	26.0	17.1	0.036162794	15.1	1354.0	41.4	9529.0	443.0	14.8	0.018735488	0.00102811	0.002301165	0.744212649	1.436461606	0.026912809	0	0.44722	0.55556	0.33333	Computer Science	0	6.33e-07	3.7994e-05	0.0	0.0	0.0	-200.39683	21	45	3540	422	2	0	0.0	0.0	0.0
120	Algorithm_design	Knowledge_management	16.7	64.0	32.43	261.0	10.0	17.6	0.057268208	16.6	353.0	16.83	2071.0	98.0	18.9	0.066232859	0.001007908	0.002292264	1.456692111	1.259528103	0.083422147	0	0.16151	0.5	0.0	Computer Science	0	6.23e-07	6.588e-06	0.0	0.0	0.0	-25.28107	19	46	493	194	0	0	0.0	0.0	0.0
121	Software_project_management	Data-intensive_computing	15.5	290.0	40.79	1955.0	96.0	17.2	0.073367119	18.5	370.0	19.5	2446.0	93.0	20.8	0.120693962	0.001022495	0.002302158	1.886457408	1.146734616	0.138403945	0	0.41667	0.5	0.33333	Computer Science	0	1.333e-06	1.17e-06	0.0	0.0	0.0	0.10734	46	93	50	72	0	0	0.0	0.0	0.0
122	Algorithm_design	Computer_architecture	16.7	64.0	32.43	261.0	10.0	17.6	0.057268208	14.9	456.0	35.78	2633.0	140.0	14.9	0.02665576	0.001054527	0.002302158	0.920674488	1.978010688	0.052725378	0	0.43651	0.55556	0.33333	Computer Science	0	6.23e-07	6.262e-06	0.0	0.0	0.0	-36.73787	19	46	488	165	0	0	0.05263	0.49866	8.97887
123	Algorithm	Robotics	15.1	1354.0	41.4	9529.0	443.0	14.8	0.018735488	13.7	1078.0	43.32	7663.0	392.0	14.2	0.000907763	0.000945397	0.002304147	0.551318549	9.999999999	0.010329222	0	0.32937	0.55556	0.0	Computer Science	0	3.7994e-05	1.8767e-05	0.0	0.0	0.0	143.149	3540	422	1599	358	4	0	0.01525	0.52409	5.47993
124	Computer-aided_software_engineering	Computer_network	15.1	370.0	36.39	1950.0	117.0	15.4	0.045064656	14.2	1318.0	43.63	7747.0	383.0	15.0	0.039322811	0.00095297	0.002302821	1.162491042	1.332235859	0.052387259	0	0.32407	0.5	0.11111	Computer Science	0	1.995e-06	2.852e-05	0.0	0.0	0.0	-166.84884	118	90	2537	437	3	0	0.00847	0.74036	3.96598
125	Computational_geometry	Information_security	16.9	265.0	30.09	1602.0	63.0	18.5	0.020679289	16.5	1360.0	24.88	9112.0	418.0	17.3	0.077544996	0.000991836	0.002314815	2.673216729	0.7128793	0.055280222	0	0.25736	0.4	0.0	Computer Science	0	4.363e-06	9.484e-06	0.0	0.0	0.0	-15.1721	309	146	676	313	3	0	0.00324	0.677	4.48519
126	Discrete_mathematics	Computer_network	15.8	537.0	9.79	2756.0	164.0	17.2	0.017135226	14.2	1318.0	43.63	7747.0	383.0	15.0	0.039322811	0.001017812	0.002302821	1.654679916	0.721039851	0.028353314	0	0.16667	0.5	0.0	Computer Science	0	5.84e-06	2.852e-05	0.0	0.0	0.0	-153.5377	295	314	2537	437	7	0	0.02373	0.6093	5.45141
127	Algorithm_design	Computer_graphics	16.7	64.0	32.43	261.0	10.0	17.6	0.057268208	15.0	1181.0	40.08	7547.0	332.0	15.9	0.020566722	0.001059596	0.002302158	0.831536358	2.315419836	0.047620597	0	0.49206	0.55556	0.42857	Computer Science	0	6.23e-07	1.7472e-05	0.0	0.0	0.0	-76.15527	19	46	1382	440	0	0	0.05263	0.58251	7.47706
128	Distributed_object	Knowledge_management	15.9	80.0	33.24	548.0	26.0	17.1	0.036162794	16.6	353.0	16.83	2071.0	98.0	18.9	0.066232859	0.000977958	0.002292264	1.723186581	0.940850859	0.062315242	0	0.33434	0.4	0.27273	Computer Science	0	6.33e-07	6.588e-06	0.0	0.0	0.0	-25.22193	21	45	493	194	0	0	0.0	0.0	0.0
129	Object-oriented_analysis_and_design	Operating_system	15.0	286.0	27.32	1708.0	94.0	15.6	0.550309686	14.7	1272.0	40.58	8820.0	375.0	15.2	0.086687969	0.001009285	0.002307138	1.021428165	6.484196378	0.562101813	0	0.44444	0.55556	0.33333	Computer Science	0	1.765e-06	5.283e-05	0.0	0.0	0.0	-319.69207	88	96	5021	488	3	0	0.05682	0.63523	5.72627
130	Computer_network	Data_integration	14.2	1318.0	43.63	7747.0	383.0	15.0	0.039322811	15.2	399.0	-2.74	2763.0	119.0	16.7	0.12143235	0.001012274	0.00229786	2.745669727	0.889116055	0.107967452	0	0.33333	0.42857	0.14286	Computer Science	0	2.852e-05	3.117e-06	0.0	0.0	0.0	165.81883	2537	437	195	130	2	0	0.00197	0.61765	5.56322
131	Software_testing	Computer_network	15.0	1087.0	40.18	8718.0	382.0	16.3	0.036815638	14.2	1318.0	43.63	7747.0	383.0	15.0	0.039322811	0.001030237	0.002293578	1.174032024	1.099177225	0.043222738	0	0.3619	0.6	0.14286	Computer Science	0	9.369e-06	2.852e-05	0.0	0.0	0.0	-136.7564	712	265	2537	437	8	0	0.02388	0.56943	5.46035
132	Algorithm_design	Object-oriented_analysis_and_design	16.7	64.0	32.43	261.0	10.0	17.6	0.057268208	15.0	286.0	27.32	1708.0	94.0	15.6	0.550309686	0.001033752	0.002302158	9.305962492	0.968428884	0.532935795	0	0.40747	0.5	0.27273	Computer Science	0	6.23e-07	1.765e-06	0.0	0.0	0.0	-3.3499	19	46	88	96	0	0	0.0	0.0	0.0
133	Internet_protocol_suite	Network_service	15.1	988.0	34.36	5084.0	257.0	15.4	0.041992171	16.6	90.0	30.09	410.0	17.0	20.2	0.043515908	0.000933658	0.002292921	1.333647991	1.286949471	0.056002775	0	0.38492	0.66667	0.11111	Computer Science	0	1.3291e-05	1.112e-06	0.0	0.0	0.0	73.85341	1127	259	54	62	11	0	0.00621	0.44694	9.07173
134	Compiler	Machine_learning	15.1	993.0	35.27	5714.0	292.0	15.1	0.024304431	15.9	585.0	31.11	3820.0	160.0	17.7	0.028005072	0.001007252	0.002300834	1.562888403	1.356365489	0.037985113	0	0.27702	0.55556	0.0	Computer Science	0	1.9199e-05	1.5161e-05	0.0	0.0	0.0	44.5371	1710	292	1294	287	3	0	0.00819	0.5865	4.88748
135	Object-oriented_analysis_and_design	Computer_graphics	15.0	286.0	27.32	1708.0	94.0	15.6	0.550309686	15.0	1181.0	40.08	7547.0	332.0	15.9	0.020566722	0.001033752	0.002312139	0.901637506	9.999999999	0.496179853	0	0.44444	0.55556	0.33333	Computer Science	0	1.765e-06	1.7472e-05	0.0	0.0	0.0	-72.80537	88	96	1382	440	2	0	0.01136	0.66457	5.26556
136	Parallel_computing	Data_integration	16.1	1033.0	16.93	6453.0	307.0	16.4	0.025860075	15.2	399.0	-2.74	2763.0	119.0	16.7	0.12143235	0.001037581	0.00229786	3.673281126	0.782257157	0.094991325	0	0.42857	0.42857	0.42857	Computer Science	0	1.169e-05	3.117e-06	0.0	0.0	0.0	39.06313	861	358	195	130	3	0	0.00465	0.53263	6.80033
